CODAUTO,CCAA,CPRO,Provincia,Municipio,INE5
"08","Castilla - La Mancha","45","Toledo","Casar de Escalona, El","45040"
"08","Castilla - La Mancha","45","Toledo","Casarrubios del Monte","45041"
"08","Castilla - La Mancha","45","Toledo","Casasbuenas","45042"
"08","Castilla - La Mancha","45","Toledo","Castillo de Bayuela","45043"
"08","Castilla - La Mancha","45","Toledo","Cazalegas","45045"
"08","Castilla - La Mancha","45","Toledo","Cebolla","45046"
"08","Castilla - La Mancha","45","Toledo","Cedillo del Condado","45047"
"08","Castilla - La Mancha","45","Toledo","Cerralbos, Los","45048"
"08","Castilla - La Mancha","45","Toledo","Cervera de los Montes","45049"
"08","Castilla - La Mancha","45","Toledo","Chozas de Canales","45056"
"08","Castilla - La Mancha","45","Toledo","Chueca","45057"
"08","Castilla - La Mancha","45","Toledo","Ciruelos","45050"
"08","Castilla - La Mancha","45","Toledo","Cobeja","45051"
"08","Castilla - La Mancha","45","Toledo","Cobisa","45052"
"08","Castilla - La Mancha","45","Toledo","Consuegra","45053"
"08","Castilla - La Mancha","45","Toledo","Corral de Almaguer","45054"
"08","Castilla - La Mancha","45","Toledo","Cuerva","45055"
"08","Castilla - La Mancha","45","Toledo","Domingo Pérez","45058"
"08","Castilla - La Mancha","45","Toledo","Dosbarrios","45059"
"08","Castilla - La Mancha","45","Toledo","Erustes","45060"
"08","Castilla - La Mancha","45","Toledo","Escalona","45061"
"08","Castilla - La Mancha","45","Toledo","Escalonilla","45062"
"08","Castilla - La Mancha","45","Toledo","Espinoso del Rey","45063"
"08","Castilla - La Mancha","45","Toledo","Esquivias","45064"
"08","Castilla - La Mancha","45","Toledo","Estrella, La","45065"
"08","Castilla - La Mancha","45","Toledo","Fuensalida","45066"
"08","Castilla - La Mancha","45","Toledo","Gálvez","45067"
"08","Castilla - La Mancha","45","Toledo","Garciotum","45068"
"08","Castilla - La Mancha","45","Toledo","Gerindote","45069"
"08","Castilla - La Mancha","45","Toledo","Guadamur","45070"
"08","Castilla - La Mancha","45","Toledo","Guardia, La","45071"
"08","Castilla - La Mancha","45","Toledo","Herencias, Las","45072"
"08","Castilla - La Mancha","45","Toledo","Herreruela de Oropesa","45073"
"08","Castilla - La Mancha","45","Toledo","Hinojosa de San Vicente","45074"
"08","Castilla - La Mancha","45","Toledo","Hontanar","45075"
"08","Castilla - La Mancha","45","Toledo","Hormigos","45076"
"08","Castilla - La Mancha","45","Toledo","Huecas","45077"
"08","Castilla - La Mancha","45","Toledo","Huerta de Valdecarábanos","45078"
"08","Castilla - La Mancha","45","Toledo","Iglesuela del Tiétar, La","45079"
"08","Castilla - La Mancha","45","Toledo","Illán de Vacas","45080"
"08","Castilla - La Mancha","45","Toledo","Illescas","45081"
"08","Castilla - La Mancha","45","Toledo","Lagartera","45082"
"08","Castilla - La Mancha","45","Toledo","Layos","45083"
"08","Castilla - La Mancha","45","Toledo","Lillo","45084"
"08","Castilla - La Mancha","45","Toledo","Lominchar","45085"
"08","Castilla - La Mancha","45","Toledo","Lucillos","45086"
"08","Castilla - La Mancha","45","Toledo","Madridejos","45087"
"08","Castilla - La Mancha","45","Toledo","Magán","45088"
"08","Castilla - La Mancha","45","Toledo","Malpica de Tajo","45089"
"08","Castilla - La Mancha","45","Toledo","Manzaneque","45090"
"08","Castilla - La Mancha","45","Toledo","Maqueda","45091"
"08","Castilla - La Mancha","45","Toledo","Marjaliza","45092"
"08","Castilla - La Mancha","45","Toledo","Marrupe","45093"
"08","Castilla - La Mancha","45","Toledo","Mascaraque","45094"
"08","Castilla - La Mancha","45","Toledo","Mata, La","45095"
"08","Castilla - La Mancha","45","Toledo","Mazarambroz","45096"
"08","Castilla - La Mancha","45","Toledo","Mejorada","45097"
"08","Castilla - La Mancha","45","Toledo","Menasalbas","45098"
"08","Castilla - La Mancha","45","Toledo","Méntrida","45099"
"08","Castilla - La Mancha","45","Toledo","Mesegar de Tajo","45100"
"08","Castilla - La Mancha","45","Toledo","Miguel Esteban","45101"
"08","Castilla - La Mancha","45","Toledo","Mocejón","45102"
"08","Castilla - La Mancha","45","Toledo","Mohedas de la Jara","45103"
"08","Castilla - La Mancha","45","Toledo","Montearagón","45104"
"08","Castilla - La Mancha","45","Toledo","Montesclaros","45105"
"08","Castilla - La Mancha","45","Toledo","Mora","45106"
"08","Castilla - La Mancha","45","Toledo","Nambroca","45107"
"08","Castilla - La Mancha","45","Toledo","Nava de Ricomalillo, La","45108"
"08","Castilla - La Mancha","45","Toledo","Navahermosa","45109"
"08","Castilla - La Mancha","45","Toledo","Navalcán","45110"
"08","Castilla - La Mancha","45","Toledo","Navalmoralejo","45111"
"08","Castilla - La Mancha","45","Toledo","Navalmorales, Los","45112"
"08","Castilla - La Mancha","45","Toledo","Navalucillos, Los","45113"
"08","Castilla - La Mancha","45","Toledo","Navamorcuende","45114"
"08","Castilla - La Mancha","45","Toledo","Noblejas","45115"
"08","Castilla - La Mancha","45","Toledo","Noez","45116"
"08","Castilla - La Mancha","45","Toledo","Nombela","45117"
"08","Castilla - La Mancha","45","Toledo","Novés","45118"
"08","Castilla - La Mancha","45","Toledo","Numancia de la Sagra","45119"
"08","Castilla - La Mancha","45","Toledo","Nuño Gómez","45120"
"08","Castilla - La Mancha","45","Toledo","Ocaña","45121"
"08","Castilla - La Mancha","45","Toledo","Olías del Rey","45122"
"08","Castilla - La Mancha","45","Toledo","Ontígola","45123"
"08","Castilla - La Mancha","45","Toledo","Orgaz","45124"
"08","Castilla - La Mancha","45","Toledo","Oropesa","45125"
"08","Castilla - La Mancha","45","Toledo","Otero","45126"
"08","Castilla - La Mancha","45","Toledo","Palomeque","45127"
"08","Castilla - La Mancha","45","Toledo","Pantoja","45128"
"08","Castilla - La Mancha","45","Toledo","Paredes de Escalona","45129"
"08","Castilla - La Mancha","45","Toledo","Parrillas","45130"
"08","Castilla - La Mancha","45","Toledo","Pelahustán","45131"
"08","Castilla - La Mancha","45","Toledo","Pepino","45132"
"08","Castilla - La Mancha","45","Toledo","Polán","45133"
"08","Castilla - La Mancha","45","Toledo","Portillo de Toledo","45134"
"08","Castilla - La Mancha","45","Toledo","Puebla de Almoradiel, La","45135"
"08","Castilla - La Mancha","45","Toledo","Puebla de Montalbán, La","45136"
"08","Castilla - La Mancha","45","Toledo","Pueblanueva, La","45137"
"08","Castilla - La Mancha","45","Toledo","Puente del Arzobispo, El","45138"
"08","Castilla - La Mancha","45","Toledo","Puerto de San Vicente","45139"
"08","Castilla - La Mancha","45","Toledo","Pulgar","45140"
"08","Castilla - La Mancha","45","Toledo","Quero","45141"
"08","Castilla - La Mancha","45","Toledo","Quintanar de la Orden","45142"
"08","Castilla - La Mancha","45","Toledo","Quismondo","45143"
"08","Castilla - La Mancha","45","Toledo","Real de San Vicente, El","45144"
"08","Castilla - La Mancha","45","Toledo","Recas","45145"
"08","Castilla - La Mancha","45","Toledo","Retamoso de la Jara","45146"
"08","Castilla - La Mancha","45","Toledo","Rielves","45147"
"08","Castilla - La Mancha","45","Toledo","Robledo del Mazo","45148"
"08","Castilla - La Mancha","45","Toledo","Romeral, El","45149"
"08","Castilla - La Mancha","45","Toledo","San Bartolomé de las Abiertas","45150"
"08","Castilla - La Mancha","45","Toledo","San Martín de Montalbán","45151"
"08","Castilla - La Mancha","45","Toledo","San Martín de Pusa","45152"
"08","Castilla - La Mancha","45","Toledo","San Pablo de los Montes","45153"
"08","Castilla - La Mancha","45","Toledo","San Román de los Montes","45154"
"08","Castilla - La Mancha","45","Toledo","Santa Ana de Pusa","45155"
"08","Castilla - La Mancha","45","Toledo","Santa Cruz de la Zarza","45156"
"08","Castilla - La Mancha","45","Toledo","Santa Cruz del Retamar","45157"
"08","Castilla - La Mancha","45","Toledo","Santa Olalla","45158"
"08","Castilla - La Mancha","45","Toledo","Santo Domingo-Caudilla","45901"
"08","Castilla - La Mancha","45","Toledo","Sartajada","45159"
"08","Castilla - La Mancha","45","Toledo","Segurilla","45160"
"08","Castilla - La Mancha","45","Toledo","Seseña","45161"
"08","Castilla - La Mancha","45","Toledo","Sevilleja de la Jara","45162"
"08","Castilla - La Mancha","45","Toledo","Sonseca","45163"
"08","Castilla - La Mancha","45","Toledo","Sotillo de las Palomas","45164"
"08","Castilla - La Mancha","45","Toledo","Talavera de la Reina","45165"
"08","Castilla - La Mancha","45","Toledo","Tembleque","45166"
"08","Castilla - La Mancha","45","Toledo","Toboso, El","45167"
"08","Castilla - La Mancha","45","Toledo","Toledo","45168"
"08","Castilla - La Mancha","45","Toledo","Torralba de Oropesa","45169"
"08","Castilla - La Mancha","45","Toledo","Torre de Esteban Hambrán, La","45171"
"08","Castilla - La Mancha","45","Toledo","Torrecilla de la Jara","45170"
"08","Castilla - La Mancha","45","Toledo","Torrico","45172"
"08","Castilla - La Mancha","45","Toledo","Torrijos","45173"
"08","Castilla - La Mancha","45","Toledo","Totanés","45174"
"08","Castilla - La Mancha","45","Toledo","Turleque","45175"
"08","Castilla - La Mancha","45","Toledo","Ugena","45176"
"08","Castilla - La Mancha","45","Toledo","Urda","45177"
"08","Castilla - La Mancha","45","Toledo","Valdeverdeja","45179"
"08","Castilla - La Mancha","45","Toledo","Valmojado","45180"
"08","Castilla - La Mancha","45","Toledo","Velada","45181"
"08","Castilla - La Mancha","45","Toledo","Ventas con Peña Aguilera, Las","45182"
"08","Castilla - La Mancha","45","Toledo","Ventas de Retamosa, Las","45183"
"08","Castilla - La Mancha","45","Toledo","Ventas de San Julián, Las","45184"
"08","Castilla - La Mancha","45","Toledo","Villa de Don Fadrique, La","45186"
"08","Castilla - La Mancha","45","Toledo","Villacañas","45185"
"08","Castilla - La Mancha","45","Toledo","Villafranca de los Caballeros","45187"
"08","Castilla - La Mancha","45","Toledo","Villaluenga de la Sagra","45188"
"08","Castilla - La Mancha","45","Toledo","Villamiel de Toledo","45189"
"08","Castilla - La Mancha","45","Toledo","Villaminaya","45190"
"08","Castilla - La Mancha","45","Toledo","Villamuelas","45191"
"08","Castilla - La Mancha","45","Toledo","Villanueva de Alcardete","45192"
"08","Castilla - La Mancha","45","Toledo","Villanueva de Bogas","45193"
"08","Castilla - La Mancha","45","Toledo","Villarejo de Montalbán","45194"
"08","Castilla - La Mancha","45","Toledo","Villarrubia de Santiago","45195"
"08","Castilla - La Mancha","45","Toledo","Villaseca de la Sagra","45196"
"08","Castilla - La Mancha","45","Toledo","Villasequilla","45197"
"08","Castilla - La Mancha","45","Toledo","Villatobas","45198"
"08","Castilla - La Mancha","45","Toledo","Viso de San Juan, El","45199"
"08","Castilla - La Mancha","45","Toledo","Yébenes, Los","45200"
"08","Castilla - La Mancha","45","Toledo","Yeles","45201"
"08","Castilla - La Mancha","45","Toledo","Yepes","45202"
"08","Castilla - La Mancha","45","Toledo","Yuncler","45203"
"08","Castilla - La Mancha","45","Toledo","Yunclillos","45204"
"08","Castilla - La Mancha","45","Toledo","Yuncos","45205"
"08","Castilla - La Mancha","13","Ciudad Real","Abenójar","13001"
"08","Castilla - La Mancha","13","Ciudad Real","Agudo","13002"
"08","Castilla - La Mancha","13","Ciudad Real","Alamillo","13003"
"08","Castilla - La Mancha","13","Ciudad Real","Albaladejo","13004"
"08","Castilla - La Mancha","13","Ciudad Real","Alcázar de San Juan","13005"
"08","Castilla - La Mancha","13","Ciudad Real","Alcoba","13006"
"08","Castilla - La Mancha","13","Ciudad Real","Alcolea de Calatrava","13007"
"08","Castilla - La Mancha","13","Ciudad Real","Alcubillas","13008"
"08","Castilla - La Mancha","13","Ciudad Real","Aldea del Rey","13009"
"08","Castilla - La Mancha","13","Ciudad Real","Alhambra","13010"
"08","Castilla - La Mancha","13","Ciudad Real","Almadén","13011"
"08","Castilla - La Mancha","13","Ciudad Real","Almadenejos","13012"
"08","Castilla - La Mancha","13","Ciudad Real","Almagro","13013"
"08","Castilla - La Mancha","13","Ciudad Real","Almedina","13014"
"08","Castilla - La Mancha","13","Ciudad Real","Almodóvar del Campo","13015"
"08","Castilla - La Mancha","13","Ciudad Real","Almuradiel","13016"
"08","Castilla - La Mancha","13","Ciudad Real","Anchuras","13017"
"08","Castilla - La Mancha","13","Ciudad Real","Arenales de San Gregorio","13903"
"08","Castilla - La Mancha","13","Ciudad Real","Arenas de San Juan","13018"
"08","Castilla - La Mancha","13","Ciudad Real","Argamasilla de Alba","13019"
"08","Castilla - La Mancha","13","Ciudad Real","Argamasilla de Calatrava","13020"
"08","Castilla - La Mancha","13","Ciudad Real","Arroba de los Montes","13021"
"08","Castilla - La Mancha","13","Ciudad Real","Ballesteros de Calatrava","13022"
"08","Castilla - La Mancha","13","Ciudad Real","Bolaños de Calatrava","13023"
"08","Castilla - La Mancha","13","Ciudad Real","Brazatortas","13024"
"08","Castilla - La Mancha","13","Ciudad Real","Cabezarados","13025"
"08","Castilla - La Mancha","13","Ciudad Real","Cabezarrubias del Puerto","13026"
"08","Castilla - La Mancha","13","Ciudad Real","Calzada de Calatrava","13027"
"08","Castilla - La Mancha","13","Ciudad Real","Campo de Criptana","13028"
"08","Castilla - La Mancha","13","Ciudad Real","Cañada de Calatrava","13029"
"08","Castilla - La Mancha","13","Ciudad Real","Caracuel de Calatrava","13030"
"08","Castilla - La Mancha","13","Ciudad Real","Carrión de Calatrava","13031"
"08","Castilla - La Mancha","13","Ciudad Real","Carrizosa","13032"
"08","Castilla - La Mancha","13","Ciudad Real","Castellar de Santiago","13033"
"08","Castilla - La Mancha","13","Ciudad Real","Chillón","13038"
"08","Castilla - La Mancha","13","Ciudad Real","Ciudad Real","13034"
"08","Castilla - La Mancha","13","Ciudad Real","Corral de Calatrava","13035"
"08","Castilla - La Mancha","13","Ciudad Real","Cortijos, Los","13036"
"08","Castilla - La Mancha","13","Ciudad Real","Cózar","13037"
"08","Castilla - La Mancha","13","Ciudad Real","Daimiel","13039"
"08","Castilla - La Mancha","13","Ciudad Real","Fernán Caballero","13040"
"08","Castilla - La Mancha","13","Ciudad Real","Fontanarejo","13041"
"08","Castilla - La Mancha","13","Ciudad Real","Fuencaliente","13042"
"08","Castilla - La Mancha","13","Ciudad Real","Fuenllana","13043"
"08","Castilla - La Mancha","13","Ciudad Real","Fuente el Fresno","13044"
"08","Castilla - La Mancha","13","Ciudad Real","Granátula de Calatrava","13045"
"08","Castilla - La Mancha","13","Ciudad Real","Guadalmez","13046"
"08","Castilla - La Mancha","13","Ciudad Real","Herencia","13047"
"08","Castilla - La Mancha","13","Ciudad Real","Hinojosas de Calatrava","13048"
"08","Castilla - La Mancha","13","Ciudad Real","Horcajo de los Montes","13049"
"08","Castilla - La Mancha","13","Ciudad Real","Labores, Las","13050"
"08","Castilla - La Mancha","13","Ciudad Real","Llanos del Caudillo","13904"
"08","Castilla - La Mancha","13","Ciudad Real","Luciana","13051"
"08","Castilla - La Mancha","13","Ciudad Real","Malagón","13052"
"08","Castilla - La Mancha","13","Ciudad Real","Manzanares","13053"
"08","Castilla - La Mancha","13","Ciudad Real","Membrilla","13054"
"08","Castilla - La Mancha","13","Ciudad Real","Mestanza","13055"
"08","Castilla - La Mancha","13","Ciudad Real","Miguelturra","13056"
"08","Castilla - La Mancha","13","Ciudad Real","Montiel","13057"
"08","Castilla - La Mancha","13","Ciudad Real","Moral de Calatrava","13058"
"08","Castilla - La Mancha","13","Ciudad Real","Navalpino","13059"
"08","Castilla - La Mancha","13","Ciudad Real","Navas de Estena","13060"
"08","Castilla - La Mancha","13","Ciudad Real","Pedro Muñoz","13061"
"08","Castilla - La Mancha","13","Ciudad Real","Picón","13062"
"08","Castilla - La Mancha","13","Ciudad Real","Piedrabuena","13063"
"08","Castilla - La Mancha","13","Ciudad Real","Poblete","13064"
"08","Castilla - La Mancha","13","Ciudad Real","Porzuna","13065"
"08","Castilla - La Mancha","13","Ciudad Real","Pozuelo de Calatrava","13066"
"08","Castilla - La Mancha","13","Ciudad Real","Pozuelos de Calatrava, Los","13067"
"08","Castilla - La Mancha","13","Ciudad Real","Puebla de Don Rodrigo","13068"
"08","Castilla - La Mancha","13","Ciudad Real","Puebla del Príncipe","13069"
"08","Castilla - La Mancha","13","Ciudad Real","Puerto Lápice","13070"
"08","Castilla - La Mancha","13","Ciudad Real","Puertollano","13071"
"08","Castilla - La Mancha","13","Ciudad Real","Retuerta del Bullaque","13072"
"08","Castilla - La Mancha","13","Ciudad Real","Robledo, El","13901"
"08","Castilla - La Mancha","13","Ciudad Real","Ruidera","13902"
"08","Castilla - La Mancha","13","Ciudad Real","Saceruela","13073"
"08","Castilla - La Mancha","13","Ciudad Real","San Carlos del Valle","13074"
"08","Castilla - La Mancha","13","Ciudad Real","San Lorenzo de Calatrava","13075"
"08","Castilla - La Mancha","13","Ciudad Real","Santa Cruz de los Cáñamos","13076"
"08","Castilla - La Mancha","13","Ciudad Real","Santa Cruz de Mudela","13077"
"08","Castilla - La Mancha","13","Ciudad Real","Socuéllamos","13078"
"08","Castilla - La Mancha","13","Ciudad Real","Solana del Pino","13080"
"08","Castilla - La Mancha","13","Ciudad Real","Solana, La","13079"
"08","Castilla - La Mancha","13","Ciudad Real","Terrinches","13081"
"08","Castilla - La Mancha","13","Ciudad Real","Tomelloso","13082"
"08","Castilla - La Mancha","13","Ciudad Real","Torralba de Calatrava","13083"
"08","Castilla - La Mancha","13","Ciudad Real","Torre de Juan Abad","13084"
"08","Castilla - La Mancha","13","Ciudad Real","Torrenueva","13085"
"08","Castilla - La Mancha","13","Ciudad Real","Valdemanco del Esteras","13086"
"08","Castilla - La Mancha","13","Ciudad Real","Valdepeñas","13087"
"08","Castilla - La Mancha","13","Ciudad Real","Valenzuela de Calatrava","13088"
"08","Castilla - La Mancha","13","Ciudad Real","Villahermosa","13089"
"08","Castilla - La Mancha","13","Ciudad Real","Villamanrique","13090"
"08","Castilla - La Mancha","13","Ciudad Real","Villamayor de Calatrava","13091"
"08","Castilla - La Mancha","13","Ciudad Real","Villanueva de la Fuente","13092"
"08","Castilla - La Mancha","13","Ciudad Real","Villanueva de los Infantes","13093"
"08","Castilla - La Mancha","13","Ciudad Real","Villanueva de San Carlos","13094"
"08","Castilla - La Mancha","13","Ciudad Real","Villar del Pozo","13095"
"08","Castilla - La Mancha","13","Ciudad Real","Villarrubia de los Ojos","13096"
"08","Castilla - La Mancha","13","Ciudad Real","Villarta de San Juan","13097"
"08","Castilla - La Mancha","13","Ciudad Real","Viso del Marqués","13098"
"08","Castilla - La Mancha","02","Albacete","Abengibre","02001"
"08","Castilla - La Mancha","02","Albacete","Alatoz","02002"
"08","Castilla - La Mancha","02","Albacete","Albacete","02003"
"08","Castilla - La Mancha","02","Albacete","Albatana","02004"
"08","Castilla - La Mancha","02","Albacete","Alborea","02005"
"08","Castilla - La Mancha","02","Albacete","Alcadozo","02006"
"08","Castilla - La Mancha","02","Albacete","Alcalá del Júcar","02007"
"08","Castilla - La Mancha","02","Albacete","Alcaraz","02008"
"08","Castilla - La Mancha","02","Albacete","Almansa","02009"
"08","Castilla - La Mancha","02","Albacete","Alpera","02010"
"08","Castilla - La Mancha","02","Albacete","Ayna","02011"
"08","Castilla - La Mancha","02","Albacete","Balazote","02012"
"08","Castilla - La Mancha","02","Albacete","Ballestero, El","02014"
"08","Castilla - La Mancha","02","Albacete","Balsa de Ves","02013"
"08","Castilla - La Mancha","02","Albacete","Barrax","02015"
"08","Castilla - La Mancha","02","Albacete","Bienservida","02016"
"08","Castilla - La Mancha","02","Albacete","Bogarra","02017"
"08","Castilla - La Mancha","02","Albacete","Bonete","02018"
"08","Castilla - La Mancha","02","Albacete","Bonillo, El","02019"
"08","Castilla - La Mancha","02","Albacete","Carcelén","02020"
"08","Castilla - La Mancha","02","Albacete","Casas de Juan Núñez","02021"
"08","Castilla - La Mancha","02","Albacete","Casas de Lázaro","02022"
"08","Castilla - La Mancha","02","Albacete","Casas de Ves","02023"
"08","Castilla - La Mancha","02","Albacete","Casas-Ibáñez","02024"
"08","Castilla - La Mancha","02","Albacete","Caudete","02025"
"08","Castilla - La Mancha","02","Albacete","Cenizate","02026"
"08","Castilla - La Mancha","02","Albacete","Chinchilla de Monte-Aragón","02029"
"08","Castilla - La Mancha","02","Albacete","Corral-Rubio","02027"
"08","Castilla - La Mancha","02","Albacete","Cotillas","02028"
"08","Castilla - La Mancha","02","Albacete","Elche de la Sierra","02030"
"08","Castilla - La Mancha","02","Albacete","Férez","02031"
"08","Castilla - La Mancha","02","Albacete","Fuensanta","02032"
"08","Castilla - La Mancha","02","Albacete","Fuente-Álamo","02033"
"08","Castilla - La Mancha","02","Albacete","Fuentealbilla","02034"
"08","Castilla - La Mancha","02","Albacete","Gineta, La","02035"
"08","Castilla - La Mancha","02","Albacete","Golosalvo","02036"
"08","Castilla - La Mancha","02","Albacete","Hellín","02037"
"08","Castilla - La Mancha","02","Albacete","Herrera, La","02038"
"08","Castilla - La Mancha","02","Albacete","Higueruela","02039"
"08","Castilla - La Mancha","02","Albacete","Hoya-Gonzalo","02040"
"08","Castilla - La Mancha","02","Albacete","Jorquera","02041"
"08","Castilla - La Mancha","02","Albacete","Letur","02042"
"08","Castilla - La Mancha","02","Albacete","Lezuza","02043"
"08","Castilla - La Mancha","02","Albacete","Liétor","02044"
"08","Castilla - La Mancha","02","Albacete","Madrigueras","02045"
"08","Castilla - La Mancha","02","Albacete","Mahora","02046"
"08","Castilla - La Mancha","02","Albacete","Masegoso","02047"
"08","Castilla - La Mancha","02","Albacete","Minaya","02048"
"08","Castilla - La Mancha","02","Albacete","Molinicos","02049"
"08","Castilla - La Mancha","02","Albacete","Montalvos","02050"
"08","Castilla - La Mancha","02","Albacete","Montealegre del Castillo","02051"
"08","Castilla - La Mancha","02","Albacete","Motilleja","02052"
"08","Castilla - La Mancha","02","Albacete","Munera","02053"
"08","Castilla - La Mancha","02","Albacete","Navas de Jorquera","02054"
"08","Castilla - La Mancha","02","Albacete","Nerpio","02055"
"08","Castilla - La Mancha","02","Albacete","Ontur","02056"
"08","Castilla - La Mancha","02","Albacete","Ossa de Montiel","02057"
"08","Castilla - La Mancha","02","Albacete","Paterna del Madera","02058"
"08","Castilla - La Mancha","02","Albacete","Peñas de San Pedro","02060"
"08","Castilla - La Mancha","02","Albacete","Peñascosa","02059"
"08","Castilla - La Mancha","02","Albacete","Pétrola","02061"
"08","Castilla - La Mancha","02","Albacete","Povedilla","02062"
"08","Castilla - La Mancha","02","Albacete","Pozo Cañada","02901"
"08","Castilla - La Mancha","02","Albacete","Pozohondo","02063"
"08","Castilla - La Mancha","02","Albacete","Pozo-Lorente","02064"
"08","Castilla - La Mancha","02","Albacete","Pozuelo","02065"
"08","Castilla - La Mancha","02","Albacete","Recueja, La","02066"
"08","Castilla - La Mancha","02","Albacete","Riópar","02067"
"08","Castilla - La Mancha","02","Albacete","Robledo","02068"
"08","Castilla - La Mancha","02","Albacete","Roda, La","02069"
"08","Castilla - La Mancha","02","Albacete","Salobre","02070"
"08","Castilla - La Mancha","02","Albacete","San Pedro","02071"
"08","Castilla - La Mancha","02","Albacete","Socovos","02072"
"08","Castilla - La Mancha","02","Albacete","Tarazona de la Mancha","02073"
"08","Castilla - La Mancha","02","Albacete","Tobarra","02074"
"08","Castilla - La Mancha","02","Albacete","Valdeganga","02075"
"08","Castilla - La Mancha","02","Albacete","Vianos","02076"
"08","Castilla - La Mancha","02","Albacete","Villa de Ves","02077"
"08","Castilla - La Mancha","02","Albacete","Villalgordo del Júcar","02078"
"08","Castilla - La Mancha","02","Albacete","Villamalea","02079"
"08","Castilla - La Mancha","02","Albacete","Villapalacios","02080"
"08","Castilla - La Mancha","02","Albacete","Villarrobledo","02081"
"08","Castilla - La Mancha","02","Albacete","Villatoya","02082"
"08","Castilla - La Mancha","02","Albacete","Villavaliente","02083"
"08","Castilla - La Mancha","02","Albacete","Villaverde de Guadalimar","02084"
"08","Castilla - La Mancha","02","Albacete","Viveros","02085"
"08","Castilla - La Mancha","02","Albacete","Yeste","02086"
"01","Andalucía","11","Cádiz","Alcalá de los Gazules","11001"
"01","Andalucía","11","Cádiz","Alcalá del Valle","11002"
"01","Andalucía","11","Cádiz","Algar","11003"
"01","Andalucía","11","Cádiz","Algeciras","11004"
"01","Andalucía","11","Cádiz","Algodonales","11005"
"01","Andalucía","11","Cádiz","Arcos de la Frontera","11006"
"01","Andalucía","11","Cádiz","Barbate","11007"
"01","Andalucía","11","Cádiz","Barrios, Los","11008"
"01","Andalucía","11","Cádiz","Benalup-Casas Viejas","11901"
"01","Andalucía","11","Cádiz","Benaocaz","11009"
"01","Andalucía","11","Cádiz","Bornos","11010"
"01","Andalucía","11","Cádiz","Bosque, El","11011"
"01","Andalucía","11","Cádiz","Cádiz","11012"
"01","Andalucía","11","Cádiz","Castellar de la Frontera","11013"
"01","Andalucía","11","Cádiz","Chiclana de la Frontera","11015"
"01","Andalucía","11","Cádiz","Chipiona","11016"
"01","Andalucía","11","Cádiz","Conil de la Frontera","11014"
"01","Andalucía","11","Cádiz","Espera","11017"
"01","Andalucía","11","Cádiz","Gastor, El","11018"
"01","Andalucía","11","Cádiz","Grazalema","11019"
"01","Andalucía","11","Cádiz","Jerez de la Frontera","11020"
"01","Andalucía","11","Cádiz","Jimena de la Frontera","11021"
"01","Andalucía","11","Cádiz","Línea de la Concepción, La","11022"
"01","Andalucía","11","Cádiz","Medina Sidonia","11023"
"01","Andalucía","11","Cádiz","Olvera","11024"
"01","Andalucía","11","Cádiz","Paterna de Rivera","11025"
"01","Andalucía","11","Cádiz","Prado del Rey","11026"
"01","Andalucía","11","Cádiz","Puerto de Santa María, El","11027"
"01","Andalucía","11","Cádiz","Puerto Real","11028"
"01","Andalucía","11","Cádiz","Puerto Serrano","11029"
"01","Andalucía","11","Cádiz","Rota","11030"
"01","Andalucía","11","Cádiz","San Fernando","11031"
"01","Andalucía","11","Cádiz","San José del Valle","11902"
"01","Andalucía","11","Cádiz","San Martín del Tesorillo","11903"
"01","Andalucía","11","Cádiz","San Roque","11033"
"01","Andalucía","11","Cádiz","Sanlúcar de Barrameda","11032"
"01","Andalucía","11","Cádiz","Setenil de las Bodegas","11034"
"01","Andalucía","11","Cádiz","Tarifa","11035"
"01","Andalucía","11","Cádiz","Torre Alháquime","11036"
"01","Andalucía","11","Cádiz","Trebujena","11037"
"01","Andalucía","11","Cádiz","Ubrique","11038"
"01","Andalucía","11","Cádiz","Vejer de la Frontera","11039"
"01","Andalucía","11","Cádiz","Villaluenga del Rosario","11040"
"01","Andalucía","11","Cádiz","Villamartín","11041"
"01","Andalucía","11","Cádiz","Zahara","11042"
"01","Andalucía","14","Córdoba","Adamuz","14001"
"01","Andalucía","14","Córdoba","Aguilar de la Frontera","14002"
"01","Andalucía","14","Córdoba","Alcaracejos","14003"
"01","Andalucía","14","Córdoba","Almedinilla","14004"
"01","Andalucía","14","Córdoba","Almodóvar del Río","14005"
"01","Andalucía","14","Córdoba","Añora","14006"
"01","Andalucía","14","Córdoba","Baena","14007"
"01","Andalucía","14","Córdoba","Belalcázar","14008"
"01","Andalucía","14","Córdoba","Belmez","14009"
"01","Andalucía","14","Córdoba","Benamejí","14010"
"01","Andalucía","14","Córdoba","Blázquez, Los","14011"
"01","Andalucía","14","Córdoba","Bujalance","14012"
"01","Andalucía","14","Córdoba","Cabra","14013"
"01","Andalucía","14","Córdoba","Cañete de las Torres","14014"
"01","Andalucía","14","Córdoba","Carcabuey","14015"
"01","Andalucía","14","Córdoba","Cardeña","14016"
"01","Andalucía","14","Córdoba","Carlota, La","14017"
"01","Andalucía","14","Córdoba","Carpio, El","14018"
"01","Andalucía","14","Córdoba","Castro del Río","14019"
"01","Andalucía","14","Córdoba","Conquista","14020"
"01","Andalucía","14","Córdoba","Córdoba","14021"
"01","Andalucía","14","Córdoba","Doña Mencía","14022"
